id,value,depth,uniprot, organism, group, hasPDB, hasExperimental
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc75-027e-11e7-b572-408d5c94fbae.b3f8bc76-027e-11e7-b572-408d5c94fbae.320,Mb-trHbN,29,G7QTX2_MYCBO,Mycobacterium bovis BCG str. Mexico,N,17,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc75-027e-11e7-b572-408d5c94fbae.992,Mu-trHbN,28,A0PNY4_MYCUA,Mycobacterium ulcerans Agy99,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc77-027e-11e7-b572-408d5c94fbae,,27,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc77-027e-11e7-b572-408d5c94fbae.b3f8bc78-027e-11e7-b572-408d5c94fbae,,28,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc77-027e-11e7-b572-408d5c94fbae.b3f8bc78-027e-11e7-b572-408d5c94fbae.774,Mi-trHbN,29,H8JFC0_MYCIT,Mycobacterium intracellulare MOTT-64,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc77-027e-11e7-b572-408d5c94fbae.b3f8bc78-027e-11e7-b572-408d5c94fbae.151,Mc-trHbN,29,F9QQ45_9MYCO,Mycobacterium colombiense CECT 3035,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.b3f8bc74-027e-11e7-b572-408d5c94fbae.b3f8bc77-027e-11e7-b572-408d5c94fbae.144,Ma-trHbN,28,A0QHM2_MYCA1,Mycobacterium avium 104,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc73-027e-11e7-b572-408d5c94fbae.1069,Mp-trHbN,26,D5P2P0_9MYCO,Mycobacterium parascrofulaceum ATCC BAA-614,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc79-027e-11e7-b572-408d5c94fbae,,25,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc79-027e-11e7-b572-408d5c94fbae.245,Mt-trHbN,26,H1JWA3_9MYCO,Mycobacterium tusciae JS617,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.b3f8bc72-027e-11e7-b572-408d5c94fbae.b3f8bc79-027e-11e7-b572-408d5c94fbae.886,Mr-trHbN,26,G8RPN1_MYCRN,Mycobacterium rhodesiae NBB3,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.b3f8bc71-027e-11e7-b572-408d5c94fbae.876,Mss-trHbN,24,A0R4A6_MYCS2,Mycobacterium smegmatis str. MC2 155,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.b3f8bc70-027e-11e7-b572-408d5c94fbae.306,Ms-trHbN,23,Q1B3C2_MYCSS,Mycobacterium sp. MCS,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc6f-027e-11e7-b572-408d5c94fbae.885,Mr-trHbN,22,G8RKF8_MYCRN,Mycobacterium rhodesiae NBB3,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc7a-027e-11e7-b572-408d5c94fbae,,21,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc7a-027e-11e7-b572-408d5c94fbae.b3f8bc7b-027e-11e7-b572-408d5c94fbae,,22,,,,,
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc7a-027e-11e7-b572-408d5c94fbae.b3f8bc7b-027e-11e7-b572-408d5c94fbae.61,Sm-trHbN,23,H5X4Y0_9PSEU,Saccharomonospora marina XMU15,N,0,True
b3f8bc5a-027e-11e7-b572-408d5c94fbae.b3f8bc5b-027e-11e7-b572-408d5c94fbae.b3f8bc5c-027e-11e7-b572-408d5c94fbae.b3f8bc5d-027e-11e7-b572-408d5c94fbae.b3f8bc5e-027e-11e7-b572-408d5c94fbae.b3f8bc5f-027e-11e7-b572-408d5c94fbae.b3f8bc60-027e-11e7-b572-408d5c94fbae.b3f8bc61-027e-11e7-b572-408d5c94fbae.b3f8bc62-027e-11e7-b572-408d5c94fbae.b3f8bc63-027e-11e7-b572-408d5c94fbae.b3f8bc64-027e-11e7-b572-408d5c94fbae.b3f8bc65-027e-11e7-b572-408d5c94fbae.b3f8bc66-027e-11e7-b572-408d5c94fbae.b3f8bc67-027e-11e7-b572-408d5c94fbae.b3f8bc68-027e-11e7-b572-408d5c94fbae.b3f8bc69-027e-11e7-b572-408d5c94fbae.b3f8bc6a-027e-11e7-b572-408d5c94fbae.b3f8bc6b-027e-11e7-b572-408d5c94fbae.b3f8bc6c-027e-11e7-b572-408d5c94fbae.b3f8bc6d-027e-11e7-b572-408d5c94fbae.b3f8bc6e-027e-11e7-b572-408d5c94fbae.b3f8bc7a-027e-11e7-b572-408d5c94fbae.b3f8bc7b-027e-11e7-b572-408d5c94fbae.128,Tc-trHbN,23,D1A239_THECD,Thermomonospora curvata DSM 43183,N,0,True
